Date,Open,High,Low,Close,Adj Close,Volume
2018-04-30,126.739998,127.900002,126.660004,126.879997,122.755074,8449200
2018-05-01,126.860001,127.57,125.510002,127.510002,123.364578,6407300
2018-05-02,127.879997,128.100006,126.0,126.379997,122.271339,8515300
2018-05-03,125.809998,127.459999,125.32,127.18,123.045311,6778600
2018-05-04,126.330002,128.360001,126.07,128.160004,123.993462,5798400
2018-05-07,128.399994,129.520004,128.25,129.259995,125.057701,5737300
2018-05-08,129.139999,129.970001,128.309998,129.899994,125.67688,5044700
2018-05-09,130.009995,131.0,129.589996,130.839996,126.586319,6119400
2018-05-10,131.289993,131.75,130.720001,131.0,126.741112,6585800
2018-05-11,131.0,132.089996,130.229996,131.820007,127.53447,5437100
2018-05-14,132.429993,132.5,130.669998,131.210007,126.944283,5017000
2018-05-15,130.559998,131.399994,129.899994,131.100006,126.837883,5532300
2018-05-16,131.089996,131.399994,130.539993,130.889999,126.634697,5124200
2018-05-17,130.580002,130.800003,129.610001,129.929993,125.907921,4911700
2018-05-18,129.619995,130.339996,129.070007,129.929993,125.907921,6082700
2018-05-21,130.949997,131.509995,129.990005,130.660004,126.615341,5591800
2018-05-22,131.0,131.779999,130.5,130.710007,126.66378,6645500
2018-05-23,130.059998,131.910004,129.800003,131.880005,127.797562,6569100
2018-05-24,131.820007,132.210007,130.5,131.889999,127.807205,6035200
2018-05-25,131.880005,132.100006,130.929993,131.279999,127.216125,7509600
2018-05-29,130.389999,131.050003,129.059998,129.690002,125.675346,10401900
2018-05-30,130.199997,131.100006,129.869995,130.639999,126.595924,10631300
2018-05-31,130.649994,131.580002,129.979996,130.720001,126.67347,11086000
2018-06-01,131.839996,132.509995,130.360001,130.850006,126.799446,8323400
2018-06-04,131.940002,133.570007,131.429993,133.070007,128.950729,7178000
2018-06-05,133.380005,133.619995,132.699997,133.559998,129.425537,6198200
2018-06-06,134.0,136.309998,133.610001,136.279999,132.06131,8065800
2018-06-07,136.360001,136.580002,133.050003,133.839996,129.696884,8309200
2018-06-08,133.440002,134.919998,133.229996,134.740005,130.569,5261000
2018-06-11,134.899994,135.190002,133.809998,133.910004,129.764725,7988700
2018-06-12,134.039993,135.130005,133.539993,134.860001,130.685303,5743300
2018-06-13,135.179993,135.770004,134.309998,134.399994,130.239517,4881600
2018-06-14,134.960007,135.699997,134.75,135.0,130.820969,6464100
2018-06-15,135.100006,135.729996,134.0,135.100006,130.917877,10044500
2018-06-18,134.369995,136.309998,134.119995,136.199997,131.98381,8713300
2018-06-19,134.559998,135.240005,133.570007,135.110001,130.927551,6557600
2018-06-20,135.520004,136.690002,135.5,135.5,131.305481,7192000
2018-06-21,135.270004,136.119995,134.259995,134.529999,130.365479,8689800
2018-06-22,135.600006,135.850006,134.259995,135.330002,131.140732,6031900
2018-06-25,134.910004,134.910004,129.529999,130.929993,126.876968,10086200
2018-06-26,132.110001,133.789993,131.610001,132.550003,128.446838,7733900
2018-06-27,133.009995,133.660004,131.009995,131.020004,126.964165,7282100
2018-06-28,131.0,133.119995,130.649994,132.740005,128.63092,6576500
2018-06-29,133.279999,134.190002,132.449997,132.449997,128.349899,7259000
2018-07-02,131.960007,133.050003,131.149994,132.5,128.398346,7554400
2018-07-03,133.009995,133.410004,131.419998,131.449997,127.380867,3621600
2018-07-05,132.130005,133.330002,131.830002,133.289993,129.163895,4729300
2018-07-06,133.580002,134.279999,132.5,134.089996,129.939102,4839800
2018-07-09,134.940002,135.970001,134.789993,135.520004,131.32489,8960700
2018-07-10,135.570007,137.330002,135.339996,136.690002,132.458649,6561900
2018-07-11,136.630005,138.809998,136.600006,138.149994,133.873428,10648700
2018-07-12,139.009995,139.949997,138.660004,139.899994,135.56926,11816100
2018-07-13,139.789993,140.029999,137.539993,139.419998,135.104126,7865700
2018-07-16,139.419998,139.550003,138.160004,138.460007,134.173859,4969900
2018-07-17,138.179993,139.910004,137.419998,139.639999,135.317337,5412600
2018-07-18,139.910004,141.169998,139.369995,140.899994,136.538284,7008600
2018-07-19,140.949997,140.990005,139.929993,140.130005,135.79216,7937000
2018-07-20,140.0,141.470001,139.919998,140.990005,136.625549,7153600
2018-07-23,140.660004,140.970001,139.639999,140.029999,135.695267,7723600
2018-07-24,140.990005,141.470001,139.509995,140.029999,135.695267,8336700
2018-07-25,140.339996,142.770004,139.899994,142.639999,138.224442,8376000
2018-07-26,141.610001,142.789993,139.529999,142.5,138.088806,10520800
2018-07-27,143.080002,143.139999,139.210007,140.710007,136.354202,7014900
2018-07-30,140.130005,140.419998,135.309998,136.479996,132.255173,12812400
2018-07-31,137.130005,138.020004,135.630005,136.740005,132.507095,7683300
2018-08-01,137.740005,138.740005,137.410004,138.25,133.970337,7087700
2018-08-02,137.449997,139.190002,137.0,138.919998,134.619598,12300000
2018-08-03,139.289993,139.860001,137.940002,139.820007,135.49176,4617500
2018-08-06,139.649994,140.259995,139.050003,139.710007,135.385178,5143000
2018-08-07,139.979996,140.690002,139.869995,140.279999,135.937515,10034500
2018-08-08,139.979996,140.990005,139.830002,140.679993,136.325165,5389500
2018-08-09,140.729996,141.240005,139.899994,140.009995,135.675903,5679300
2018-08-10,139.880005,140.740005,139.25,139.729996,135.404572,6523500
2018-08-13,140.529999,141.240005,139.830002,140.210007,135.86972,4817500
2018-08-14,140.300003,140.990005,139.880005,140.759995,136.402664,5888700
2018-08-15,140.350006,140.690002,138.839996,139.919998,135.588684,5288400
2018-08-16,141.070007,141.490005,140.419998,140.649994,136.500931,5931700
2018-08-17,140.779999,141.710007,140.570007,141.330002,137.160873,7699600
2018-08-20,141.539993,141.600006,140.699997,140.940002,136.782364,4662200
2018-08-21,141.0,141.460007,139.800003,140.039993,135.908936,6854300
2018-08-22,139.850006,141.529999,139.850006,141.139999,136.976486,4191700
2018-08-23,141.009995,142.449997,140.770004,142.100006,137.908188,4426800
2018-08-24,142.320007,144.380005,142.320007,144.199997,139.946243,5714000
2018-08-27,144.990005,145.600006,144.710007,145.399994,141.110809,7194900
2018-08-28,145.630005,146.169998,144.869995,145.199997,140.916702,4925700
2018-08-29,145.460007,147.300003,145.419998,147.029999,142.692734,5192900
2018-08-30,146.820007,147.710007,146.360001,146.740005,142.411301,7804600
2018-08-31,146.740005,147.639999,146.5,146.889999,142.556839,5786600
2018-09-04,146.929993,147.860001,146.669998,147.800003,143.440018,7638100
2018-09-05,147.0,147.820007,142.550003,142.669998,138.461319,11363400
2018-09-06,143.289993,144.699997,142.539993,144.5,140.237381,9589200
2018-09-07,143.990005,144.440002,142.75,143.199997,138.975723,13626200
2018-09-10,144.130005,144.440002,143.210007,144.080002,139.829727,5362700
2018-09-11,143.460007,145.520004,143.25,145.490005,141.198135,9895900
2018-09-12,145.850006,146.800003,145.070007,146.570007,142.246292,6964100
2018-09-13,147.149994,148.070007,147.089996,147.630005,143.275024,5803400
2018-09-14,147.910004,148.369995,147.350006,147.839996,143.478836,4928300
2018-09-17,147.830002,147.899994,145.830002,146.179993,141.867783,7708600
2018-09-18,146.199997,148.089996,145.949997,147.630005,143.275024,5692100
2018-09-19,148.279999,148.820007,147.25,147.419998,143.071228,7432300
2018-09-20,147.990005,149.490005,147.199997,149.240005,144.837509,7172700
2018-09-21,149.949997,150.259995,149.350006,150.050003,145.623627,15628100
2018-09-24,149.160004,149.649994,147.270004,149.110001,144.711365,6706700
2018-09-25,149.710007,149.960007,149.100006,149.580002,145.167496,4230700
2018-09-26,150.0,150.419998,149.039993,149.270004,144.866669,5852400
2018-09-27,149.899994,150.639999,149.559998,150.020004,145.594498,5868500
2018-09-28,149.809998,150.369995,149.550003,150.089996,145.66243,6035900
2018-10-01,150.889999,151.559998,150.610001,150.789993,146.341797,9802100
2018-10-02,150.839996,150.839996,149.169998,149.669998,145.254822,8047500
2018-10-03,150.710007,150.710007,149.190002,149.369995,144.963699,7521100
2018-10-04,149.179993,149.279999,146.100006,146.759995,142.430695,9208900
2018-10-05,146.639999,147.410004,144.399994,145.360001,141.071991,7085700
2018-10-08,145.009995,145.009995,140.179993,141.889999,137.704361,11637300
2018-10-09,141.460007,143.289993,141.119995,142.309998,138.111938,10798000
2018-10-10,142.570007,142.690002,135.210007,135.520004,131.522278,15450100
2018-10-11,134.089996,137.240005,132.259995,133.729996,129.785034,15657200
2018-10-12,138.479996,140.979996,137.429993,140.059998,135.928314,12993300
2018-10-15,139.899994,140.059998,137.220001,137.229996,133.181793,7953000
2018-10-16,138.710007,142.139999,138.679993,141.740005,137.558777,11059500
2018-10-17,142.339996,142.860001,140.729996,142.449997,138.247818,9170600
2018-10-18,142.460007,142.460007,137.949997,139.289993,135.181061,10222600
2018-10-19,139.899994,142.190002,139.380005,140.080002,135.947754,8696900
2018-10-22,140.970001,141.539993,139.509995,140.639999,136.491226,6099500
2018-10-23,136.889999,140.039993,135.589996,139.119995,135.016052,10736100
2018-10-24,139.699997,140.179993,134.0,134.259995,130.299408,13849600
2018-10-25,135.449997,140.899994,132.5,140.520004,136.374786,14985900
2018-10-26,137.979996,139.869995,136.059998,137.740005,133.676788,12034900
2018-10-29,139.610001,141.509995,132.270004,134.330002,130.367355,12768200
2018-10-30,133.080002,134.860001,129.789993,132.759995,128.843658,15107600
2018-10-31,134.990005,139.119995,134.990005,137.850006,133.783524,13205300
2018-11-01,139.0,140.869995,137.490005,140.830002,136.675644,16024000
2018-11-02,141.110001,141.449997,137.850006,139.779999,135.656586,17063100
2018-11-05,139.800003,140.210007,138.070007,139.800003,135.67601,6280000
2018-11-06,139.800003,140.910004,139.720001,140.789993,136.636795,4732700
2018-11-07,142.339996,144.899994,142.320007,144.779999,140.509125,20502100
2018-11-08,144.600006,145.460007,143.649994,145.229996,140.945801,5927400
2018-11-09,144.199997,144.570007,142.360001,143.929993,139.684174,8339800
2018-11-12,143.419998,143.639999,139.169998,139.720001,135.598404,11335100
2018-11-13,140.350006,141.899994,139.009995,139.720001,135.598404,6287000
2018-11-14,142.020004,142.600006,138.410004,139.490005,135.375168,6613900
2018-11-15,138.850006,141.910004,137.929993,141.839996,137.902969,8565000
2018-11-16,140.419998,141.839996,139.919998,140.179993,136.289063,8628000
2018-11-19,140.470001,140.570007,134.25,134.759995,131.019516,16253000
2018-11-20,130.309998,134.529999,129.539993,133.369995,129.66806,12720200
2018-11-21,134.360001,135.779999,133.630005,134.419998,130.68895,7416300
2018-11-23,132.589996,134.25,132.490005,132.869995,129.181961,3676000
2018-11-26,134.600006,136.520004,134.25,135.940002,132.166733,9144600
2018-11-27,135.279999,136.309998,134.119995,135.910004,132.137573,7877900
2018-11-28,137.070007,141.539993,136.869995,141.380005,137.455765,11265100
2018-11-29,140.690002,140.699997,138.710007,139.100006,135.239059,8751500
2018-11-30,139.009995,142.259995,138.630005,141.710007,137.776627,11362800
2018-12-03,145.0,145.720001,143.850006,145.0,140.975281,11285600
2018-12-04,143.130005,144.350006,138.5,138.639999,134.79184,13988900
2018-12-06,135.039993,141.110001,133.479996,141.050003,137.134903,16391900
2018-12-07,140.820007,142.130005,135.990005,137.110001,133.304276,14007700
2018-12-10,136.25,138.270004,134.860001,137.880005,134.052887,15744300
2018-12-11,139.940002,140.050003,135.919998,136.809998,133.012589,12466300
2018-12-12,139.300003,140.880005,137.75,137.800003,133.975159,10387200
2018-12-13,138.300003,139.130005,136.149994,137.539993,133.72229,8780900
2018-12-14,135.690002,136.720001,134.550003,135.089996,131.340347,9351200
2018-12-17,134.210007,134.429993,130.690002,131.399994,127.752769,11796200
2018-12-18,132.289993,134.169998,131.800003,132.660004,128.977783,12761900
2018-12-19,132.929993,135.869995,129.520004,131.259995,127.616646,13819000
2018-12-20,130.160004,132.009995,127.150002,128.759995,125.18605,18091700
2018-12-21,127.18,130.330002,122.949997,124.260002,120.810944,25448600
2018-12-24,122.080002,125.209999,121.599998,121.730003,118.351181,8617700
2018-12-26,123.019997,130.240005,123.0,130.229996,126.615234,13499500
2018-12-27,127.989998,132.009995,126.519997,132.009995,128.34584,10883000
2018-12-28,133.080002,133.619995,129.660004,130.940002,127.30555,7381300
2018-12-31,131.679993,132.440002,130.229996,131.940002,128.277817,7976000
2019-01-02,130.0,133.740005,129.600006,132.919998,129.230576,8788000
2019-01-03,131.210007,131.279999,127.879997,128.130005,124.573555,9428300
2019-01-04,130.440002,134.589996,130.130005,133.649994,129.940277,11065800
2019-01-07,134.449997,137.169998,134.039993,136.059998,132.283401,12928000
2019-01-08,137.970001,138.190002,135.960007,136.800003,133.002884,9243000
2019-01-09,138.300003,139.479996,137.619995,138.410004,134.568176,9987600
2019-01-10,136.809998,138.820007,136.360001,138.669998,134.820984,12514900
2019-01-11,137.75,138.600006,137.410004,138.059998,134.22789,5860100
2019-01-14,136.990005,138.130005,136.649994,137.100006,133.294571,8666700
2019-01-15,136.960007,137.720001,135.25,137.339996,133.527908,7594900
2019-01-16,138.399994,138.869995,137.070007,137.339996,133.527908,7258000
2019-01-17,136.970001,137.910004,136.589996,137.279999,133.469528,5864900
2019-01-18,138.309998,138.600006,136.639999,138.5,134.655701,10263500
2019-01-22,137.899994,139.520004,136.979996,138.050003,134.218201,8102300
2019-01-23,138.770004,138.979996,136.149994,137.009995,133.207016,5465800
2019-01-24,137.110001,138.320007,136.520004,137.699997,133.877884,4924800
2019-01-25,139.0,139.899994,137.699997,138.669998,134.820984,9756300
2019-01-28,137.509995,137.509995,134.809998,135.990005,132.215363,9857200
2019-01-29,136.589996,136.690002,134.110001,135.0,131.252838,7457700
2019-01-30,136.100006,137.899994,135.509995,137.600006,133.780685,8078100
2019-01-31,134.389999,135.729996,133.300003,135.009995,131.262558,20095700
2019-02-01,135.389999,140.350006,135.259995,140.149994,136.259857,13248300
2019-02-04,139.789993,141.520004,139.179993,141.5,137.572418,11882700
2019-02-05,142.0,142.949997,141.830002,142.529999,138.573868,8455700
2019-02-06,141.960007,142.419998,141.050003,141.490005,137.562714,6146900
2019-02-07,139.919998,141.059998,139.210007,140.169998,136.279358,10675300
2019-02-08,138.690002,140.399994,138.520004,140.380005,136.483505,5950700
2019-02-11,141.259995,142.289993,140.449997,140.800003,136.891846,7600100
2019-02-12,141.789993,142.800003,141.25,141.990005,138.048813,6090000
2019-02-13,142.889999,144.699997,142.869995,143.490005,139.507172,6885600
2019-02-14,142.979996,143.479996,142.399994,143.160004,139.42926,6314000
2019-02-15,144.550003,144.910004,143.820007,144.910004,141.133682,6536000
2019-02-19,144.419998,144.880005,144.020004,144.440002,140.675919,8406700
2019-02-20,144.350006,144.839996,143.520004,144.729996,140.958374,5283100
2019-02-21,144.350006,145.029999,143.179993,144.0,140.247406,8573400
2019-02-22,144.419998,146.279999,144.419998,145.869995,142.068665,9680800
2019-02-25,146.910004,147.199997,145.809998,146.059998,142.253693,9731200
2019-02-26,145.199997,147.399994,145.020004,147.039993,143.20816,7332500
2019-02-27,146.5,147.490005,145.919998,147.220001,143.383484,9731200
2019-02-28,147.259995,148.820007,147.229996,148.119995,144.259979,6250200
2019-03-01,149.460007,149.929993,148.380005,149.470001,145.574844,7016800
2019-03-04,150.070007,150.190002,146.949997,147.960007,144.104202,6979700
2019-03-05,148.0,149.289993,147.830002,147.949997,144.094437,9678600
2019-03-06,148.0,148.520004,147.419998,147.809998,143.958069,8186400
2019-03-07,147.259995,147.809998,146.039993,146.830002,143.003647,8761700
2019-03-08,145.440002,147.479996,144.5,147.350006,143.510086,5168100
2019-03-11,148.110001,150.970001,148.020004,150.669998,146.743576,9361500
2019-03-12,151.0,153.139999,150.869995,151.729996,147.77597,9465100
2019-03-13,152.300003,154.039993,152.039993,152.470001,148.496658,8308900
2019-03-14,152.559998,154.690002,152.300003,154.199997,150.18158,9364900
2019-03-15,153.720001,156.820007,153.360001,155.460007,151.408737,20162000
2019-03-18,155.919998,156.410004,154.419998,154.960007,150.921783,9689400
2019-03-19,155.949997,155.949997,154.139999,154.589996,150.561447,9236100
2019-03-20,154.339996,154.869995,152.710007,153.75,149.743301,6391400
2019-03-21,153.320007,156.679993,153.309998,155.800003,151.739883,7027100
2019-03-22,154.990005,155.679993,152.850006,153.070007,149.081039,8119800
2019-03-25,152.360001,154.059998,151.539993,153.029999,149.042068,7568000
2019-03-26,153.770004,155.600006,153.770004,155.300003,151.252899,15594400
2019-03-27,155.470001,155.860001,153.360001,154.220001,150.201065,12253800
2019-03-28,154.929993,155.080002,153.610001,154.669998,150.639297,16902200
2019-03-29,155.729996,156.289993,154.929993,156.190002,152.119705,12164400
2019-04-01,157.529999,157.729996,156.550003,157.259995,153.161835,6420100
2019-04-02,157.660004,158.149994,156.75,157.779999,153.668289,6215100
2019-04-03,158.550003,159.110001,157.850006,158.460007,154.330566,8209300
2019-04-04,158.529999,158.690002,156.529999,157.639999,153.531921,5100200
2019-04-05,158.0,158.630005,157.229996,157.649994,153.541656,4178300
2019-04-08,157.550003,157.850006,156.320007,157.75,153.639069,5604700
2019-04-09,156.559998,157.990005,156.470001,157.490005,153.385834,6364100
2019-04-10,157.990005,158.779999,157.520004,158.559998,154.427963,3918600
2019-04-11,159.110001,159.300003,157.440002,157.860001,153.746185,5771400
2019-04-12,158.710007,159.639999,157.860001,159.639999,155.479813,6745100
2019-04-15,159.830002,160.479996,159.190002,160.440002,156.258957,8142800
2019-04-16,161.039993,161.100006,159.550003,160.229996,156.054443,6021400
2019-04-17,160.869995,161.070007,160.309998,160.440002,156.258957,4609100
2019-04-18,160.929993,161.100006,159.0,160.160004,155.986267,7859400
2019-04-22,159.199997,160.479996,159.070007,160.399994,156.219971,4602600
2019-04-23,161.0,161.880005,159.869995,161.660004,157.447159,6522900
2019-04-24,161.75,162.029999,160.649994,161.490005,157.28157,7376500
2019-04-25,160.520004,161.600006,158.550003,161.020004,156.823883,8862500
2019-04-26,161.259995,163.029999,160.399994,162.929993,158.684052,7525400
2019-04-29,163.210007,164.5,163.100006,164.149994,159.872284,10003600
2019-04-30,164.979996,165.699997,163.919998,164.429993,160.144974,6432700
2019-05-01,165.539993,165.740005,162.75,162.789993,158.547714,5248100
2019-05-02,162.100006,163.080002,160.429993,161.119995,156.921204,6054900
2019-05-03,162.300003,162.740005,161.179993,162.039993,157.817261,4317500
2019-05-06,158.210007,162.649994,158.199997,162.279999,158.050995,10442400
2019-05-07,160.949997,161.779999,158.679993,160.210007,156.034973,6413600
2019-05-08,159.770004,161.699997,159.520004,160.759995,156.570602,5445900
2019-05-09,158.860001,159.850006,157.169998,159.809998,155.64534,6813700
2019-05-10,158.860001,161.399994,157.270004,160.710007,156.521957,5192500
2019-05-13,157.190002,158.720001,156.419998,157.330002,153.229996,9730000
2019-05-14,158.100006,161.520004,157.940002,160.210007,156.034973,9756700
2019-05-15,159.320007,163.160004,159.100006,162.789993,158.547714,7547000
2019-05-16,163.449997,165.600006,162.860001,164.869995,160.820511,9745500
2019-05-17,163.289993,165.199997,163.199997,164.089996,160.059616,4582500
2019-05-20,163.350006,164.740005,162.330002,163.470001,159.454895,4747400
2019-05-21,164.580002,164.860001,163.190002,163.860001,159.835281,9095700
2019-05-22,163.600006,165.630005,163.449997,164.240005,160.205978,5416400
2019-05-23,163.5,164.25,160.820007,161.509995,157.543015,6138000
2019-05-24,162.75,163.410004,161.720001,162.639999,158.645248,4105600
2019-05-28,163.399994,165.770004,163.330002,163.710007,159.688995,10202300
2019-05-29,163.300003,163.5,161.479996,162.729996,158.733017,6456000
2019-05-30,162.800003,163.5,161.940002,162.759995,158.762314,4750600
2019-05-31,160.910004,162.130005,160.559998,161.330002,157.367447,5079000
2019-06-03,161.539993,162.830002,156.75,158.600006,154.704498,8034600
2019-06-04,160.289993,162.369995,158.649994,162.330002,158.342896,6684800
2019-06-05,163.5,165.399994,162.690002,165.389999,161.327682,7769300
2019-06-06,165.880005,167.399994,164.940002,166.919998,162.820129,13738500
2019-06-07,168.0,171.610001,167.800003,170.050003,165.873276,10528800
2019-06-10,171.839996,172.020004,170.509995,170.820007,166.624374,7565900
2019-06-11,171.949997,172.179993,168.419998,170.309998,166.126862,6082900
2019-06-12,170.380005,171.619995,169.699997,171.589996,167.375427,6772000
2019-06-13,172.139999,172.199997,168.720001,169.350006,165.19046,6901400
2019-06-14,169.770004,170.639999,168.839996,169.660004,165.492828,4999900
2019-06-17,169.729996,170.419998,169.029999,169.559998,165.395309,6410200
2019-06-18,170.649994,170.669998,167.550003,169.279999,165.122162,6969300
2019-06-19,169.389999,171.199997,169.210007,170.690002,166.497528,6323900
2019-06-20,172.509995,173.940002,171.75,173.740005,169.472626,11474100
2019-06-21,173.270004,174.809998,173.160004,173.440002,169.180008,11728200
2019-06-24,174.600006,174.729996,172.720001,173.850006,169.579926,5554900
2019-06-25,174.809998,174.940002,170.589996,171.279999,167.073059,9899900
2019-06-26,171.389999,172.389999,170.820007,171.059998,166.858475,7129900
2019-06-27,172.119995,172.399994,170.320007,171.229996,167.024277,5873400
2019-06-28,171.960007,173.550003,170.520004,173.550003,169.287292,8442700
2019-07-01,175.330002,175.539993,172.740005,173.940002,169.667725,6103200
2019-07-02,174.100006,175.320007,173.300003,175.279999,170.974808,5238100
2019-07-03,176.0,176.990005,175.720001,176.869995,172.525742,4066600
