Date,Open,High,Low,Close,Adj Close,Volume
2018-04-18,69.5,72.099998,67.629997,70.580002,70.580002,10265400
2018-04-19,70.620003,71.190002,69.129997,70.230003,70.230003,6380100
2018-04-20,70.419998,72.599998,70.419998,71.75,71.75,6263000
2018-04-23,72.18,72.25,69.709999,70.330002,70.330002,3648400
2018-04-24,70.650002,70.830002,67.720001,68.949997,68.949997,3815300
2018-04-25,68.709999,68.879997,67.139999,68.510002,68.510002,3728600
2018-04-26,67.360001,67.360001,65.449997,66.620003,66.620003,5467000
2018-04-27,66.839996,68.230003,66.839996,67.860001,67.860001,2662200
2018-04-30,67.849998,68.779999,67.440002,67.540001,67.540001,2468300
2018-05-01,67.589996,68.440002,67.07,68.379997,68.379997,2122200
2018-05-02,68.160004,69.349998,67.800003,67.919998,67.919998,3010000
2018-05-03,67.919998,67.919998,66.529999,67.519997,67.519997,2211400
2018-05-04,67.150002,68.839996,67.150002,68.32,68.32,2171200
2018-05-07,68.480003,68.669998,66.980003,67.519997,67.519997,2100400
2018-05-08,67.660004,69.199997,67.239998,67.720001,67.720001,2705400
2018-05-09,67.279999,67.589996,65.57,65.800003,65.800003,4415100
2018-05-10,65.849998,66.519997,65.57,66.019997,66.019997,2689200
2018-05-11,66.110001,67.190002,66.110001,66.919998,66.919998,2887300
2018-05-14,67.339996,67.599998,66.139999,66.639999,66.639999,2775400
2018-05-15,66.550003,68.360001,66.099998,68.029999,68.029999,3262100
2018-05-16,68.029999,70.139999,67.720001,69.739998,69.739998,3385500
2018-05-17,69.75,70.389999,69.32,69.489998,69.489998,2726300
2018-05-18,68.940002,69.639999,68.400002,68.419998,68.419998,3733700
2018-05-21,69.010002,70.660004,68.919998,70.07,70.07,3530500
2018-05-22,70.599998,71.410004,69.709999,69.989998,69.989998,3242100
2018-05-23,69.75,69.889999,68.870003,69.540001,69.540001,1956900
2018-05-24,69.620003,70.669998,69.449997,70.470001,70.470001,2094100
2018-05-25,70.760002,72.739998,70.650002,71.68,71.68,3972500
2018-05-29,70.989998,71.519997,69.040001,69.519997,69.519997,2541000
2018-05-30,69.580002,69.860001,68.989998,69.800003,69.800003,2945700
2018-05-31,69.959999,70.529999,69.199997,69.589996,69.589996,2275900
2018-06-01,70.0,70.440002,69.099998,69.25,69.25,2326000
2018-06-04,69.360001,70.5,69.360001,69.980003,69.980003,2450000
2018-06-05,69.720001,69.919998,68.57,69.32,69.32,2401800
2018-06-06,68.139999,70.529999,67.93,70.360001,70.360001,2698300
2018-06-07,70.199997,70.209999,68.919998,69.540001,69.540001,2875300
2018-06-08,69.370003,70.150002,69.07,69.989998,69.989998,2713200
2018-06-11,70.830002,73.290001,70.559998,72.150002,72.150002,4261300
2018-06-12,72.400002,72.75,71.419998,72.389999,72.389999,2489100
2018-06-13,72.870003,73.519997,72.379997,72.5,72.5,2389600
2018-06-14,73.0,74.040001,72.629997,73.019997,73.019997,2693200
2018-06-15,72.970001,74.0,72.279999,73.889999,73.889999,5148800
2018-06-18,73.339996,74.75,72.75,74.489998,74.489998,4324200
2018-06-19,73.800003,74.25,72.379997,73.0,73.0,3482800
2018-06-20,73.120003,74.610001,72.879997,74.07,74.07,2021300
2018-06-21,73.779999,75.440002,73.779999,74.419998,74.419998,2000900
2018-06-22,74.190002,75.529999,72.800003,72.940002,72.940002,3898700
2018-06-25,72.800003,72.800003,70.82,71.330002,71.330002,3305200
2018-06-26,71.389999,71.769997,70.57,71.019997,71.019997,2366500
2018-06-27,71.080002,71.230003,69.529999,69.57,69.57,2633900
2018-06-28,69.68,69.82,68.489998,69.440002,69.440002,2236600
2018-06-29,69.760002,70.370003,69.639999,69.730003,69.730003,2170400
2018-07-02,69.400002,70.989998,69.209999,70.919998,70.919998,1932600
2018-07-03,69.779999,70.970001,69.400002,70.160004,70.160004,1630200
2018-07-05,70.550003,71.160004,70.419998,70.919998,70.919998,3860100
2018-07-06,71.010002,71.370003,70.57,70.959999,70.959999,2292600
2018-07-09,71.230003,72.190002,70.690002,71.790001,71.790001,2240800
2018-07-10,71.769997,71.769997,70.25,71.300003,71.300003,2681700
2018-07-11,70.400002,70.699997,67.940002,68.879997,68.879997,6262000
2018-07-12,69.529999,71.339996,68.860001,71.040001,71.040001,4584700
2018-07-13,70.93,72.239998,70.93,72.099998,72.099998,3067300
2018-07-16,72.330002,72.75,71.519997,72.260002,72.260002,3852500
2018-07-17,72.209999,73.18,71.980003,72.620003,72.620003,5675100
2018-07-18,75.599998,79.489998,75.559998,79.0,79.0,15644000
2018-07-19,80.0,80.919998,79.309998,80.589996,80.589996,10213200
2018-07-20,80.550003,81.550003,80.220001,80.910004,80.910004,4548800
2018-07-23,80.769997,81.910004,80.419998,81.589996,81.589996,3541200
2018-07-24,81.75,81.800003,79.550003,80.040001,80.040001,3847400
2018-07-25,80.400002,81.010002,79.940002,80.559998,80.559998,3859900
2018-07-26,80.449997,82.040001,80.129997,81.239998,81.239998,3915900
2018-07-27,81.029999,81.779999,79.599998,80.010002,80.010002,3509300
2018-07-30,79.620003,80.919998,79.5,80.07,80.07,3447700
2018-07-31,80.260002,81.059998,80.07,80.400002,80.400002,2567400
2018-08-01,80.769997,81.260002,79.830002,80.019997,80.019997,4605100
2018-08-02,79.199997,80.93,78.699997,80.849998,80.849998,2464600
2018-08-03,80.889999,81.639999,80.540001,81.339996,81.339996,2009100
2018-08-06,81.269997,82.260002,81.040001,81.830002,81.830002,2075500
2018-08-07,82.32,82.849998,82.019997,82.32,82.32,1816900
2018-08-08,82.639999,83.449997,82.410004,82.790001,82.790001,1498600
2018-08-09,82.910004,83.660004,82.489998,82.75,82.75,1563100
2018-08-10,82.25,82.330002,80.650002,81.720001,81.720001,2354100
2018-08-13,81.809998,82.18,80.720001,81.209999,81.209999,1832600
2018-08-14,81.050003,82.440002,81.019997,81.440002,81.440002,1795200
2018-08-15,81.260002,82.010002,80.349998,81.870003,81.870003,2542300
2018-08-16,82.139999,82.739998,81.040001,81.900002,81.900002,2041900
2018-08-17,81.690002,82.209999,81.519997,82.010002,82.010002,1671900
2018-08-20,82.410004,85.330002,82.129997,85.220001,85.220001,5629900
2018-08-21,85.470001,86.599998,85.080002,85.660004,85.660004,3152900
2018-08-22,85.230003,85.459999,84.370003,84.529999,84.529999,1296600
2018-08-23,84.599998,85.589996,84.360001,84.739998,84.739998,1365400
2018-08-24,84.489998,85.519997,83.709999,85.139999,85.139999,2389200
2018-08-27,85.699997,86.32,85.57,85.940002,85.940002,1895200
2018-08-28,86.040001,87.370003,85.889999,86.82,86.82,2785000
2018-08-29,86.989998,87.440002,86.400002,87.110001,87.110001,1907800
2018-08-30,86.860001,87.589996,86.510002,86.919998,86.919998,1854400
2018-08-31,86.900002,87.669998,86.669998,87.419998,87.419998,3079500
2018-09-04,87.839996,88.839996,87.660004,88.300003,88.300003,3083300
2018-09-05,88.639999,89.080002,86.260002,88.190002,88.190002,4088000
2018-09-06,88.160004,88.440002,86.5,87.129997,87.129997,5633000
2018-09-07,87.010002,89.480003,86.5,87.68,87.68,2442200
2018-09-10,87.68,88.449997,87.150002,88.089996,88.089996,3205200
2018-09-11,87.959999,89.349998,87.830002,89.120003,89.120003,3513400
2018-09-12,88.900002,89.209999,87.440002,87.800003,87.800003,2467600
2018-09-13,87.980003,90.199997,87.830002,89.580002,89.580002,3571700
2018-09-14,89.739998,90.480003,89.489998,90.330002,90.330002,2448500
2018-09-17,90.5,91.389999,89.940002,90.160004,90.160004,1646300
2018-09-18,89.339996,90.529999,88.650002,90.110001,90.110001,1933600
2018-09-19,90.019997,90.610001,89.18,89.349998,89.349998,2545600
2018-09-20,89.839996,89.919998,88.910004,89.120003,89.120003,2409800
2018-09-21,89.57,90.25,87.110001,89.940002,89.940002,4690400
2018-09-24,89.830002,89.830002,87.029999,87.839996,87.839996,3534900
2018-09-25,87.830002,88.040001,86.82,87.919998,87.919998,2061700
2018-09-26,88.849998,89.459999,88.459999,88.970001,88.970001,2031500
2018-09-27,88.93,89.989998,88.239998,88.339996,88.339996,2156200
2018-09-28,88.330002,89.339996,88.290001,89.059998,89.059998,2091600
2018-10-01,89.290001,89.580002,87.519997,87.610001,87.610001,2459900
2018-10-02,87.239998,87.440002,85.839996,86.709999,86.709999,3210500
2018-10-03,87.019997,87.919998,86.82,87.389999,87.389999,1945400
2018-10-04,87.029999,87.760002,85.519997,86.040001,86.040001,2752000
2018-10-05,86.120003,86.75,84.019997,84.139999,84.139999,4242500
2018-10-08,84.0,84.489998,82.370003,83.68,83.68,2897300
2018-10-09,83.709999,84.410004,81.279999,81.43,81.43,4287300
2018-10-10,82.800003,82.800003,78.870003,78.93,78.93,5573800
2018-10-11,81.089996,81.980003,78.93,80.120003,80.120003,5567600
2018-10-12,81.309998,81.470001,79.330002,80.18,80.18,2870700
2018-10-15,80.400002,81.949997,80.099998,81.339996,81.339996,3512600
2018-10-16,81.599998,84.209999,81.230003,83.519997,83.519997,4965800
2018-10-17,88.019997,89.480003,86.160004,88.489998,88.489998,10329500
2018-10-18,89.0,89.610001,86.519997,87.089996,87.089996,4979800
2018-10-19,87.260002,88.830002,87.019997,87.43,87.43,4582700
2018-10-22,87.839996,89.230003,87.339996,88.610001,88.610001,3820100
2018-10-23,87.019997,87.610001,84.440002,86.330002,86.330002,5809000
2018-10-24,86.07,86.709999,81.919998,82.190002,82.190002,5220800
2018-10-25,82.690002,86.269997,82.480003,85.599998,85.599998,4328600
2018-10-26,84.099998,85.580002,82.839996,84.629997,84.629997,3364300
2018-10-29,85.980003,86.949997,83.919998,84.989998,84.989998,3902000
2018-10-30,84.379997,86.25,84.379997,85.849998,85.849998,4363200
2018-10-31,87.25,87.699997,85.370003,85.510002,85.510002,3796500
2018-11-01,85.620003,88.470001,85.620003,88.040001,88.040001,3398900
2018-11-02,88.470001,90.279999,88.010002,88.68,88.68,3335900
2018-11-05,88.980003,89.82,88.279999,89.470001,89.470001,2735500
2018-11-06,90.0,90.25,88.830002,89.639999,89.639999,2187400
2018-11-07,90.220001,92.330002,89.650002,92.160004,92.160004,3792200
2018-11-08,92.089996,92.849998,91.529999,92.559998,92.559998,2460300
2018-11-09,92.410004,93.599998,91.739998,92.349998,92.349998,4254100
2018-11-12,92.360001,92.690002,91.029999,91.199997,91.199997,2903200
2018-11-13,91.629997,93.379997,91.629997,92.599998,92.599998,3696600
2018-11-14,93.029999,93.470001,91.379997,91.790001,91.790001,2387000
2018-11-15,91.400002,92.660004,89.019997,91.980003,91.980003,3691500
2018-11-16,91.839996,92.599998,90.07,92.260002,92.260002,2837900
2018-11-19,92.32,92.949997,91.160004,92.089996,92.089996,2684600
2018-11-20,91.199997,92.790001,90.449997,91.769997,91.769997,3232500
2018-11-21,91.919998,93.379997,91.82,92.860001,92.860001,3771600
2018-11-23,93.269997,95.080002,92.790001,94.839996,94.839996,2688700
2018-11-26,95.559998,95.809998,91.730003,91.75,91.75,4244700
2018-11-27,92.370003,94.190002,92.129997,93.379997,93.379997,4035900
2018-11-28,94.110001,94.720001,93.419998,94.480003,94.480003,3438600
2018-11-29,94.040001,95.449997,94.029999,95.07,95.07,3617700
2018-11-30,94.900002,96.800003,94.900002,96.699997,96.699997,4034100
2018-12-03,97.669998,97.849998,95.959999,96.459999,96.459999,2800600
2018-12-04,95.029999,95.529999,90.540001,91.940002,91.940002,5576500
2018-12-06,90.940002,93.230003,90.169998,93.029999,93.029999,3766800
2018-12-07,92.239998,92.650002,87.610001,88.230003,88.230003,5052600
2018-12-10,88.050003,89.870003,87.07,88.550003,88.550003,3089500
2018-12-11,89.489998,89.650002,87.529999,88.139999,88.139999,4525100
2018-12-12,88.919998,90.300003,88.349998,89.629997,89.629997,2868500
2018-12-13,89.629997,90.150002,86.230003,87.480003,87.480003,3776400
2018-12-14,86.580002,89.849998,86.580002,87.739998,87.739998,2800700
2018-12-17,87.879997,88.150002,85.919998,86.209999,86.209999,4051900
2018-12-18,87.169998,88.879997,87.169998,87.800003,87.800003,3276800
2018-12-19,87.779999,88.690002,85.389999,86.370003,86.370003,2715100
2018-12-20,86.279999,86.889999,83.260002,84.410004,84.410004,3966500
2018-12-21,84.040001,85.5,81.25,81.470001,81.470001,10687300
2018-12-24,80.910004,81.260002,79.050003,79.120003,79.120003,3338600
2018-12-26,79.849998,83.980003,79.849998,83.800003,83.800003,5253400
2018-12-27,82.82,83.510002,79.440002,83.040001,83.040001,4128500
2018-12-28,83.540001,84.739998,82.629997,83.169998,83.169998,2257400
2018-12-31,83.739998,84.610001,82.919998,83.730003,83.730003,2663700
2019-01-02,81.690002,84.290001,81.410004,84.18,84.18,2973400
2019-01-03,83.260002,83.260002,78.379997,80.0,80.0,6426200
2019-01-04,80.879997,83.949997,80.769997,82.68,82.68,3808300
2019-01-07,82.57,83.919998,81.449997,83.230003,83.230003,2653000
2019-01-08,83.300003,84.620003,81.889999,82.379997,82.379997,3910000
2019-01-09,81.230003,83.919998,81.230003,83.760002,83.760002,5332600
2019-01-10,80.730003,81.790001,77.389999,81.370003,81.370003,7376200
2019-01-11,80.68,80.970001,79.230003,80.07,80.07,4325300
2019-01-14,79.279999,80.389999,78.68,79.910004,79.910004,3951200
2019-01-15,80.589996,82.099998,80.0,81.199997,81.199997,5971900
2019-01-16,86.849998,87.75,85.559998,86.360001,86.360001,10840600
2019-01-17,86.650002,87.260002,85.529999,86.739998,86.739998,3571300
2019-01-18,87.139999,87.190002,85.550003,85.589996,85.589996,3797600
2019-01-22,85.370003,85.410004,82.889999,83.339996,83.339996,3776300
2019-01-23,83.699997,84.959999,82.629997,82.879997,82.879997,3916500
2019-01-24,84.5,85.690002,83.720001,84.029999,84.029999,4740300
2019-01-25,84.699997,85.169998,83.550003,84.139999,84.139999,4745100
2019-01-28,83.169998,85.199997,83.099998,84.599998,84.599998,2762400
2019-01-29,84.699997,85.760002,84.599998,85.669998,85.669998,2273900
2019-01-30,85.900002,87.970001,85.550003,87.470001,87.470001,2541300
2019-01-31,87.559998,88.150002,86.790001,87.269997,87.269997,3762700
2019-02-01,87.209999,88.57,87.169998,87.489998,87.489998,1824200
2019-02-04,87.470001,88.629997,87.279999,88.620003,88.620003,2377400
2019-02-05,88.720001,89.82,88.620003,89.459999,89.459999,3083700
2019-02-06,89.139999,89.879997,88.410004,89.75,89.75,2205400
2019-02-07,89.330002,89.839996,87.669998,87.860001,87.860001,3165300
2019-02-08,87.339996,88.190002,86.660004,88.169998,88.169998,2197500
2019-02-11,88.860001,89.449997,88.169998,89.150002,89.150002,2348900
2019-02-12,89.889999,90.269997,87.879997,87.970001,87.970001,2798500
2019-02-13,88.279999,88.900002,87.940002,88.580002,88.580002,3680100
2019-02-14,88.269997,88.739998,87.5,88.150002,88.150002,1482600
2019-02-15,89.349998,89.349998,88.110001,88.309998,88.309998,2230300
2019-02-19,87.870003,89.82,87.82,89.239998,89.239998,2224200
2019-02-20,88.279999,89.239998,87.290001,88.5,88.5,3151000
2019-02-21,88.370003,89.449997,88.25,88.839996,88.839996,2132500
2019-02-22,88.940002,89.650002,88.650002,89.43,89.43,1907600
2019-02-25,90.050003,90.599998,89.379997,89.580002,89.580002,2395000
2019-02-26,89.57,90.93,89.040001,89.529999,89.529999,4089400
2019-02-27,88.919998,89.260002,86.839996,87.599998,87.599998,2466700
2019-02-28,87.900002,88.699997,87.220001,87.809998,87.809998,2300000
2019-03-01,88.459999,88.620003,85.370003,86.919998,86.919998,3699400
2019-03-04,87.099998,87.239998,83.269997,84.309998,84.309998,4094500
2019-03-05,84.639999,85.720001,83.82,85.050003,85.050003,2848200
2019-03-06,84.889999,85.68,84.269997,84.330002,84.330002,2544100
2019-03-07,83.980003,84.199997,81.949997,82.610001,82.610001,4565700
2019-03-08,81.989998,82.900002,81.620003,82.400002,82.400002,2316800
2019-03-11,81.940002,82.529999,81.739998,82.379997,82.379997,5140500
2019-03-12,82.669998,82.910004,79.589996,79.849998,79.849998,6055300
2019-03-13,80.5,81.400002,79.879997,81.209999,81.209999,3450300
2019-03-14,81.199997,82.059998,81.089996,81.489998,81.489998,1816200
2019-03-15,81.760002,82.480003,81.379997,81.690002,81.690002,4860300
2019-03-18,81.389999,81.739998,80.5,80.730003,80.730003,2780200
2019-03-19,80.93,81.860001,80.75,81.339996,81.339996,2390400
2019-03-20,81.18,81.400002,79.790001,79.830002,79.830002,4660700
2019-03-21,80.290001,81.459999,79.690002,81.0,81.0,2330500
2019-03-22,80.639999,80.769997,78.75,79.629997,79.629997,3160000
2019-03-25,79.68,80.010002,78.089996,78.120003,78.120003,4731400
2019-03-26,78.459999,78.82,77.019997,77.489998,77.489998,3061400
2019-03-27,77.540001,79.57,77.5,78.529999,78.529999,2371500
2019-03-28,78.989998,79.290001,77.779999,78.599998,78.599998,1563100
2019-03-29,79.050003,80.050003,78.580002,79.779999,79.779999,2449900
2019-04-01,80.209999,81.690002,79.559998,80.870003,80.870003,2723200
2019-04-02,83.190002,85.099998,82.339996,82.769997,82.769997,3795100
2019-04-03,83.25,84.919998,83.099998,84.199997,84.199997,4047800
2019-04-04,84.510002,85.269997,83.540001,84.639999,84.639999,1748400
2019-04-05,84.949997,85.75,84.519997,84.910004,84.910004,3018100
2019-04-08,84.599998,85.120003,83.800003,84.580002,84.580002,1853000
2019-04-09,84.089996,84.639999,83.459999,84.25,84.25,2016700
2019-04-10,85.330002,85.550003,83.610001,84.519997,84.519997,3547300
2019-04-11,84.559998,86.419998,84.559998,85.75,85.75,2570200
2019-04-12,86.190002,86.5,85.300003,85.489998,85.489998,4507500
2019-04-15,85.309998,85.43,84.080002,84.519997,84.519997,2324200
2019-04-16,84.809998,85.669998,84.389999,85.169998,85.169998,3747800
2019-04-17,87.940002,89.730003,87.290001,89.239998,89.239998,6963700
2019-04-18,89.669998,89.809998,87.459999,88.279999,88.279999,3508300
2019-04-22,87.769997,88.550003,87.150002,87.559998,87.559998,2060600
2019-04-23,87.489998,88.5,87.260002,87.970001,87.970001,2220800
2019-04-24,88.099998,88.959999,87.610001,88.029999,88.029999,2049900
2019-04-25,87.57,89.150002,86.669998,86.860001,86.860001,2152800
2019-04-26,86.559998,88.43,86.489998,87.940002,87.940002,1544900
2019-04-29,88.019997,89.879997,88.019997,89.610001,89.610001,2561900
2019-04-30,89.660004,90.160004,88.639999,88.860001,88.860001,2688200
2019-05-01,89.059998,89.709999,87.779999,87.940002,87.940002,2239600
2019-05-02,88.059998,89.290001,88.010002,88.309998,88.309998,1868600
2019-05-03,88.5,89.059998,88.269997,88.5,88.5,1165000
2019-05-06,87.139999,88.029999,86.519997,87.790001,87.790001,1620400
2019-05-07,86.75,86.760002,84.620003,85.68,85.68,2400000
2019-05-08,85.25,86.089996,84.25,84.639999,84.639999,1900500
2019-05-09,83.839996,84.150002,81.809998,84.120003,84.120003,2329000
2019-05-10,83.5,85.190002,80.989998,84.790001,84.790001,2841900
2019-05-13,83.029999,83.190002,81.440002,82.07,82.07,3908100
2019-05-14,82.260002,83.769997,81.93,83.449997,83.449997,1928500
2019-05-15,82.400002,83.269997,81.330002,82.349998,82.349998,2371000
2019-05-16,82.419998,83.650002,82.050003,82.580002,82.580002,1803300
2019-05-17,82.129997,82.470001,81.230003,81.5,81.5,2857900
2019-05-20,81.389999,82.480003,81.0,81.739998,81.739998,2355600
2019-05-21,82.5,83.370003,82.419998,82.970001,82.970001,2162600
2019-05-22,82.400002,83.0,81.699997,81.879997,81.879997,1505800
2019-05-23,81.300003,81.959999,79.769997,80.910004,80.910004,2231100
2019-05-24,81.25,81.75,80.470001,80.790001,80.790001,2266300
2019-05-28,80.5,80.790001,79.660004,79.900002,79.900002,2242100
2019-05-29,79.5,79.529999,78.099998,79.25,79.25,3133100
2019-05-30,79.290001,80.400002,79.040001,79.470001,79.470001,1528900
2019-05-31,78.519997,79.519997,77.400002,77.650002,77.650002,3553800
2019-06-03,77.379997,78.730003,77.349998,77.720001,77.720001,2065200
2019-06-04,78.860001,80.669998,78.550003,80.519997,80.519997,3026500
2019-06-05,80.940002,81.980003,80.489998,81.849998,81.849998,2002500
2019-06-06,83.139999,84.010002,81.93,82.959999,82.959999,2390200
2019-06-07,83.089996,84.849998,83.089996,83.269997,83.269997,1475700
2019-06-10,83.620003,84.540001,82.57,82.669998,82.669998,1697800
2019-06-11,83.339996,83.779999,82.07,82.769997,82.769997,1894400
2019-06-12,82.860001,84.290001,82.839996,83.790001,83.790001,1999800
2019-06-13,84.050003,87.739998,84.050003,87.110001,87.110001,3864900
2019-06-14,87.07,87.910004,86.010002,87.120003,87.120003,1652500
2019-06-17,87.269997,87.559998,86.309998,86.769997,86.769997,1820600
2019-06-18,87.419998,88.660004,87.110001,87.400002,87.400002,1694100
2019-06-19,87.760002,88.879997,87.139999,88.660004,88.660004,2091600
2019-06-20,89.32,89.410004,85.889999,87.139999,87.139999,3261900
2019-06-21,86.309998,88.160004,86.309998,86.720001,86.720001,2461900
2019-06-24,86.779999,87.110001,86.059998,86.550003,86.550003,1507800
2019-06-25,86.629997,87.230003,84.809998,85.059998,85.059998,2480900
2019-06-26,85.379997,85.809998,84.75,85.330002,85.330002,2034700
2019-06-27,85.650002,86.860001,85.129997,86.43,86.43,1394800
2019-06-28,86.660004,87.739998,86.660004,87.550003,87.550003,3025400
2019-07-01,88.839996,89.720001,87.769997,88.449997,88.449997,4016500
2019-07-02,89.209999,90.0,87.949997,88.870003,88.870003,2237200
2019-07-03,89.139999,91.080002,89.139999,90.669998,90.669998,1647100
2019-07-05,90.389999,90.949997,89.07,90.589996,90.589996,3227300
2019-07-08,90.160004,91.480003,90.099998,90.669998,90.669998,2514600
2019-07-09,90.379997,90.93,89.209999,89.459999,89.459999,3912800
2019-07-10,90.309998,91.07,88.919998,89.510002,89.510002,2395300
